Fecha,Año,País,Estado,Sexo,Edad,Provocado,Fatal,Hora_limpia,Momento_día,Especie_grupo,Herida
2012-06-12,2012,AUSTRALIA,Victoria,M,42,,False,,,,Laceration to right foot
2012-06-10,2012,ITALY,Sardinia,M,57,,,,,,Lower left leg injured PROVOKED ACCIDENT
2012-06-03,2012,AUSTRALIA,New South Wales,M,30,,False,14,Tarde,Blanco,"No injury, ski bitten"
2012-06-02,2012,USA,Florida,F,12,,False,,,,Laceration to thigh
2012-06-02,2012,USA,South Carolina,M,25,,False,19,Noche,,Severe laceration to foot
2012-05-31,2012,USA,North Carolina,F,33,,False,13,Tarde,,Foot bitten
2012-05-29,2012,MEXICO,Guerrero,M,46,,False,9,Mañana,Toro,Left hand severed
2012-05-23,2012,USA,Florida,M,22,,False,15,Tarde,,Lacerations to foot
2012-05-20,2012,USA,Hawaii,M,,,False,,,Tigre,"No injury, teethmarks in kayak"
2012-05-16,2012,FIJI,,M,20,,False,,,,Lacerations to head
2012-05-12,2012,USA,California,M,30,,False,14,Tarde,Blanco,"No injury, kayaker fell in the water when kayak bitten by a shark"
2012-05-09,2012,USA,Florida,F,47,,False,11,Mañana,,Upper left thigh bitten
2012-05-06,2012,USA,California,F,15,,False,7,Mañana,Blanco,"No injury, shark bit paddleboard"
2012-04-19,2012,USA,Florida,M,28,,False,19,Noche,,Lacerations to hand
2012-04-19,2012,SOUTH AFRICA,Western Cape Province,M,20,,True,12,Tarde,Blanco,FATAL
2012-04-11,2012,AUSTRALIA,South Australia,M,27,,False,,,Blanco,Minor wound to his thigh when shark bit kayak
2012-04-03,2012,USA,Hawaii,M,28,,False,12,Tarde,Tigre,Lacerations to left foot
2013-04-01,2012,USA,Florida,M,,,False,,,,Right shin bitten
2012-03-31,2012,AUSTRALIA,Western Australia,M,33,,True,9,Mañana,Blanco,FATAL
2012-03-24,2012,USA,Florida,M,21,,False,14,Tarde,,Minor lacerations to foot
2012-03-22,2012,AUSTRALIA,Western Australia,NAN,,,False,5,Madrugada,Blanco,"No injury to occupants. Shark bit propelle, rope & crayfish float"
2012-03-20,2012,AUSTRALIA,Queensland,M,20,,False,17,Tarde,Toro,Lacerations to left calf
2012-03-15,2012,USA,Florida,M,61,,False,15,Tarde,Toro,Left forearm bitten
2012-03-14,2012,USA,Florida,F,15,,False,16,Tarde,,Bitten on ankle
2012-03-14,2012,USA,Florida,M,17,,False,16,Tarde,,Bitten on calf
2012-03-06,2012,NEW ZEALAND,North Island,M,,,False,19,Noche,,Lacerations to left calf
2012-03-06,2012,AUSTRALIA,Victoria,F,34,,False,11,Mañana,,Superficial lacerations to right side of face PROVOKED ACCIDENT
2012-03-05,2012,REUNION,Saint-Benoit,M,31,,False,14,Tarde,,"No injury, board bitten"
2012-03-04,2012,USA,Florida,M,19,,False,13,Tarde,,Lacerations to left calf
2012-03-03,2012,SAUDI ARABIA,Tabuk Province,M,42,,,,,,Harassed by sharks but not injured by them
2012-03-01,2012,CHILE,Antofagasta Province,M,,,False,,,,Hand injured PROVOKED INCIDENT
2012-02-26,2012,USA,Florida,M,,,False,14,Tarde,,Laceration to right foot when he struck a shark PROVOKED INCIDENT
2012-02-25,2012,AUSTRALIA,New South Wales,M,,,False,16,Tarde,,Laceration to left foot
2012-02-20,2012,SOUTH AFRICA,Western Cape Province,NAN,,,False,,,Blanco,"No injury to occupants, boat damaged"
2012-02-06,2012,AUSTRALIA,Queensland,M,29,,False,12,Tarde,,"No injury, but fin lost from surfboard"
2012-01-27,2012,USA,Hawaii,NAN,,,False,11,Mañana,,"No injury, shark bit swim fin"
2012-01-19,2012,AUSTRALIA,Western Australia,M,26,,False,,,Tigre,Lacerations to right forearm
,2012,BAHAMAS,,M,,,False,,,Tigre,"No injury, shark grabbed his camera"
2012-01-18,2012,TAIWAN,Taitung ,M,24,,False,,,,Bitten on left thigh     PROVOKED ACCIDENT
2012-01-18,2012,AUSTRALIA,New South Wales,M,44,,False,16,Tarde,Blanco,Lacerations to thigh
2012-01-15,2012,SOUTH AFRICA,Eastern Cape Province,M,25,,True,15,Tarde,Toro,FATAL
2012-01-13,2012,USA,Oregon,M,53,,False,,,Blanco,"No injury, surfboard damaged"
2012-01-03,2012,AUSTRALIA,New South Wales,M,28,,False,20,Noche,,Right forearm and wrist injured
2012-01-02,2012,AUSTRALIA,Queensland,M,34,,False,9,Mañana,Tigre,"No injury, punctures to swim fin"
2011-12-31,2011,USA,Florida,M,,,False,18,Tarde,,Hand injured
,2011,ANTIGUA,St John's,M,,,,,,,Bitten on right hand & wrist
2011-12-25,2011,ECUADOR,Santa Elena,M,23,,False,18,Tarde,,Lacerations to left thigh and calf
2011-12-23,2011,USA,Florida,M,27,,False,12,Tarde,,Laceration to ankle
2011-12-21,2011,USA,Hawaii,M,,,False,,,,"No injury, after kayak collided with the shark, it bit the rudder  PROVOKED INCIDENT"
2011-12-21,2011,SOUTH AFRICA,Eastern Cape Province,M,35,,False,,,,No injury but kayak dented
2011-12-11,2011,AUSTRALIA,New South Wales,M,51,,False,5,Madrugada,Blanco,5 puncture wounds to thigh
2011-12-07,2011,SOUTH AFRICA,KwaZulu-Natal,M,,,,,,,"No injury, ski damaged"
2011-12-07,2011,AUSTRALIA,New South Wales,M,14,,False,,,,Minor injuries to left leg 
2011-12-06,2011,USA,Oregon,F,,,False,9,Mañana,,Minor injury to calf 
2011-12-05,2011,AUSTRALIA,Queensland,NAN,,,,,,,Killed by a shark or crocodile.
2011-12-02,2011,AUSTRALIA,New South Wales,M,63,,False,6,Mañana,,Torn shoulder ligament as result of collision with shark
2011-11-29,2011,INDONESIA,Bali,M,18,,False,13,Tarde,,Lacerations to right hand
2011-11-28,2011,AUSTRALIA,Queensland,M,10,,False,,,,Puncture marks to foot
2011-11-22,2011,USA,California,M,,,False,,,Blanco,"No injury, kayak bitten"
,2011,PAPUA NEW GUINEA,East New Britain,M,,,False,,,,"No injury, shark collided with diver"
2011-11-12,2011,BRAZIL,Pernambuco,M,35,,False,,,,Legs bitten
2011-11-11,2011,REUNION,Bois-Blanc ,M,42,,False,,,,Left foot bitten
2011-10-29,2011,USA,California,M,27,,False,,,Blanco,"Lacerations to right wrist, foream & neck"
,2011,SCOTLAND,Moray,M,26,,False,,,,"No injury, shark bumped leg & board. "
2011-10-29,2011,SOUTH AFRICA,KwaZulu-Natal,NAN,,,False,,,,Arm bitten by captive shark PROVOKED INCIDENT
2011-10-22,2011,AUSTRALIA,Western Australia,M,32,,True,13,Tarde,Blanco,FATAL
2011-10-20,2011,USA,Oregon,M,41,,False,,,Blanco,"No injury, shark bit surfboard"
2011-10-19,2011,AUSTRALIA,Victoria,M,50,,False,16,Tarde,,Small bruise to calf
2011-10-11,2011,USA,Florida,M,,,False,,,,Foot bitten
2011-10-10,2011,USA,Oregon,M,,,False,,,,No injury
2011-10-09,2011,AUSTRALIA,Western Australia,M,64,,True,8,Mañana,,FATAL
2011-10-05,2011,REUNION,,M,51,,False,10,Mañana,,No injury to occupant
2011-10-02,2011,USA,Florida,M,,,False,,,,Minor injury to thigh
2011-10-01,2011,USA,Alabama,M,29,,False,,,,Lacerations to right wrist and middle finger
2011-09-30,2011,USA,Puerto Rico,M,27,,,9,Mañana,,Lacerations to lower right leg 
2011-09-28,2011,DOMINICAN REPUBLIC,Samaná Province,M,48,,False,,,,Severe injuries to left arm PROVOKED INCIDENT
2011-09-28,2011,SOUTH AFRICA,Western Cape Province,M,43,,False,12,Tarde,Blanco,"Right leg severed, left leg lacerated"
2011-09-24,2011,USA,Florida,M,21,,False,15,Tarde,Toro,Laceration to left thigh
2011-09-24,2011,USA,South Carolina,M,5,,False,10,Mañana,,Laceration to left thigh
2011-09-20,2011,USA,Hawaii,M,,,False,15,Tarde,,"No injury, canoe bitten by shark"
2011-09-19,2011,REUNION,Saint-Gilles,M,38,,True,15,Tarde,,FATAL
2011-09-17,2011,KENYA,Coast Province,M,17,,True,,,,FATAL
2011-09-16,2011,USA,Florida,M,25,,False,11,Mañana,,Lacerations to arm
2011-09-11,2011,USA,California,M,37,,False,12,Tarde,,"No injury, board bitten"
2011-09-11,2011,PAPUA NEW GUINEA,Central Province,M,30,,False,,,Tigre,Lacerations to right leg
2011-09-04,2011,USA,Hawaii,NAN,,,False,13,Tarde,,"No injury, shark bit surfboard"
2011-09-04,2011,AUSTRALIA,Western Australia,M,21,,True,13,Tarde,Blanco,FATAL
2011-09-02,2011,USA,Florida,M,19,,False,11,Mañana,,Lacerations to ankle & foot
2011-08-31,2011,USA,Florida,M,19,,False,11,Mañana,,Lacerations to lower leg
2011-08-28,2011,AUSTRALIA,Queensland,M,48,,,19,Noche,,FATAL
2011-08-28,2011,USA,Texas,F,39,,False,19,Noche,,"Lacerations to anterior left shin, abrasion to posteior right leg"
2011-08-26,2011,RUSSIA,Primorsky Krai,M,,,False,,,,Superficial laceration to shoulder
2011-08-24,2011,USA,North Carolina,M,21,,False,,,,Lacerations to foot
2011-08-24,2011,USA,North Carolina,M,10,,False,15,Tarde,,Heel bitten
2011-08-23,2011,SOUTH AFRICA,Western Cape Province,M,49,,True,9,Mañana,Blanco,FATAL
2011-08-18,2011,RUSSIA,"Peter the Great Bay, Khasan, Primorsky Krai (Far East)",M,16,,False,,,,"Lacerations to hip, thigh and knee"
2011-08-17,2011,USA,North Carolina,F,,,False,17,Tarde,Tigre,Lacerations to foot
2011-08-17,2011,USA,North Carolina,M,12,,,16,Tarde,,Abrasions to left hand
2011-08-17,2011,RUSSIA,"Telyakovsky Bay, Khasan,  Primorsky Krai (Far East)",M,25,,False,,,,Hands severed
2011-08-16,2011,FRENCH POLYNESIA,Society Islands,M,32,,False,15,Tarde,,"No injury, board bitten"
,2011,USA,Puerto Rico,M,27,,False,,,,Lacerations to  lower right leg and foot
2011-08-16,2011,SEYCHELLES,Praslin,M,30,,True,16,Tarde,Toro,FATAL
2011-08-15,2011,USA,South Carolina,M,7,,False,,,,Puncture wounds to foot
,2011,USA,North Carolina,M,54,,False,14,Tarde,,Lower right leg bitten
2011-08-01,2011,SEYCHELLES,Praslin,M,36,,True,15,Tarde,,FATAL
2011-07-31,2011,BRAZIL,Pernambuco,M,14,,,,,,Cause of death may have been drowning; remains scavenged by sharks
2011-07-30,2011,PHILIPPINES,,M,43,,False,,,,The two Malabagos were bitten by sharks but survived. The other occupants of the boat  were rescued.
2011-07-25,2011,USA,New Jersey,M,,,False,,,,"No injury, shark bit boot"
2011-07-22,2011,SOUTH AFRICA,Eastern Cape Province,M,29,,False,10,Mañana,Blanco,Upper left arm & right leg bitten
2011-07-19,2011,USA,North Carolina,F,6,,False,17,Tarde,,Lower right leg & foot bitten
2011-07-15,2011,REUNION,Saint-Gilles,M,,,False,17,Tarde,,No injury
2011-07-13,2011,USA,Texas,M,,,False,20,Noche,,Lacerations to left foot
2011-07-13,2011,BAHAMAS,Grand Bahama Island,M,54,,False,12,Tarde,,Injuries to arm
2011-07-07,2011,USA,Texas,M,12,,False,17,Tarde,,Foot bitten
2011-07-07,2011,USA,Texas,M,14,,False,,,,Lacerations to right foot
2011-07-06,2011,REUNION,Saint-Gilles,M,16,,False,14,Tarde,,Minor injuries: scratches on nose & ankle. Board broken in two
2011-07-05,2011,COLUMBIA,Sucre,M,17,,False,10,Mañana,,"Right arm bitten, defense wounds to left hand"
2011-06-30,2011,TURKS & CAICOS,Middle Caicos,M,28,,False,13,Tarde,,Lacerations to left shoulder and back
2011-06-29,2011,BRAZIL,Pernambuco,M,21,,False,10,Mañana,,Lacerations to right thigh
2011-06-28,2011,SOUTH AFRICA,KwaZulu-Natal,M,22,,False,12,Tarde,Toro,Severe lacerations to hands and  left leg
2008-06-26,2011,USA,North Carolina,F,10,,False,,,Toro,Ankle bitten
2011-06-24,2011,USA,California,M,,,False,13,Tarde,Blanco,Shark leapt onto surfboard; surfer uninjured 
2011-06-21,2011,USA,Florida,M,20,,False,,,,Lacerations to foot and ankle
2011-06-19,2011,TURKS & CAICOS,Caicos Bank,M,35,,False,,,,Right calf bitten
2011-06-19,2011,COSTA RICA,Guanacaste,M,15,,True,12,Tarde,,FATAL
2011-06-15,2011,REUNION,Saint-Gilles-les-Bains,M,31,,True,17,Tarde,,FATAL
,2011,UNITED KINGDOM,Cornwall,NAN,,,False,,,,"No injury, shark slammed into boat"
2011-06-12,2011,USA,Florida,M,28,,False,14,Tarde,,Lacerations to right calf
,2011,COLUMBIA,San Andrés archipelago,M,24,,False,,,,Injuries to right hand and forearm
2011-06-06,2011,USA,California,M,28,,False,,,,"No injury, minor damage to wetsuit"
2011-06-06,2011,USA,Florida,M,19,,False,12,Tarde,,Puncture wound to calf
2011-06-01,2011,MALAYSIA,Kedah,F,,,False,,,,Laceration to dorsum of right foot
2011-05-30,2011,USA,Texas,F,22,,False,15,Tarde,,Lacerations & punctures to right thigh 
2011-05-29,2011,SOUTH AFRICA,Western Cape Province,M,33,,False,,,Blanco,"No injury, board bumped by shark"
2011-05-25,2011,USA,Hawaii,F,,,False,13,Tarde,Tigre,"No injury, board bitten"
2011-05-22,2011,USA,Hawaii,F,,,False,12,Tarde,Tigre,"No injury, board bitten"
2011-05-21,2011,SOUTH AFRICA,KwaZulu-Natal,M,28,,True,,,,"Thigh bitten, FATAL"
2011-05-13,2011,USA,Florida,M,86,,False,15,Tarde,,Lacerations to left foot & ankle
2011-05-21,2011,NEW CALEDONIA,North Province,M,15,,True,11,Mañana,Tigre,"Thigh bitten, FATAL"
2011-05-13,2011,USA,Florida,M,37,,False,6,Mañana,,Minor injury; puncture wounds to calf
2011-05-10,2011,USA,Florida,M,,,False,,,,Laceration to arm by captive shark PROVOKED INCIDENT
,2011,UNITED ARAB EMIRATES (UAE),Umm al Qaywayan Province,M,43,,,,,,"Erroneously reported on several internet sites as a ""shark attack"", it was the shark 8', 300-kg mako shark that was attacked, not the fisherman"
2011-05-04,2011,SOUTH AFRICA,KwaZulu-Natal,M,37,,False,,,,Calf bitten
2011-04-26,2011,USA,Florida,M,32,,False,,,Toro,Calf bitten
2011-04-23,2011,AUSTRALIA,Western Australia,M,17,,False,15,Tarde,,Heel bitten
2011-04-22,2011,USA,Florida,M,49,,False,15,Tarde,,Minor puncture wounds
2011-04-16,2011,NEW ZEALAND,South Island,M,41,,False,,,,Puncture to left hand
2011-04-13,2011,INDONESIA,Bali,M,,,False,,,Toro,Lacerations to forearm
2011-04-08,2011,FIJI,Vitu Levu,M,27,,False,,,,Minor injuries to left leg and hand
,2011,USA,Texas,M,,,False,,,,Minor laceration to shoulder from captive shark PROVOKED INCIDENT
2011-03-24,2011,MEXICO,Quintana Roo,F,,,False,,,Toro,Lower leg & foot bitten
2011-03-23,2011,AUSTRALIA,New South Wales,M,48,,False,17,Tarde,Toro,Severe injury to left forearm
2011-03-21,2011,MEXICO,Quintana Roo,M,46,,False,,,,Right foot bitten
2011-03-21,2011,FIJI,,M,30,,False,16,Tarde,,"Left forearm severely bitten, surgically amputated"
2011-03-16,2011,AUSTRALIA,New South Wales,F,24,,False,13,Tarde,,"Severe injuries to head, neck, shoulder & upper left arm"
,2011,EGYPT,South Sinai Peninsula,F,,,,,,,"Apparent drowning, and subsequent scavenging by 16' tiger shark"
2011-03-10,2011,AUSTRALIA,New South Wales,M,,,False,,,,"No injury, surboard broken"
,2011,AUSTRALIA,Queensland,M,36,,False,10,Mañana,Toro,Lacerations to right hand by hooked shark PROVOKED INCIDENT
2011-02-23,2011,NEW CALEDONIA, Loyalty Islands,M,21,,False,,,,Lacerations to left forearm
2011-02-18,2011,REUNION,Saint Gilles ,M,32,,False,18,Tarde,,Left leg severed at the knee
2011-02-17,2011,AUSTRALIA,South Australia,M,49,,True,18,Tarde,Blanco,FATAL
2011-02-13,2011,AUSTRALIA,Queensland,M,,,False,10,Mañana,,Lacerations to calf by hooked shark PROVOKED INCIDENT
2011-02-12,2011,AUSTRALIA,Western Australia,M,58,,False,,,,Arm bitten
,2011,MEXICO,Colima,M,,,False,,,,Left foot bitten PROVOKED INCIDENT
2011-02-02,2011,SOUTH AFRICA,Eastern Cape Province,M,37,,False,,,,Right leg bitten
2011-01-31,2011,MEXICO,Quintana Roo,F,38,,False,12,Tarde,,"Leg, forearm & hand severely bitten"
2011-01-28,2011,MEXICO,Colima,M,25,,False,,,,Left eg bitten PROVOKED INCIDENT
2011-01-26,2011,BAHAMAS,West End,M,55,,False,15,Tarde,,Arm bitten 
2011-01-20,2011,AUSTRALIA,New South Wales,F,7,,,17,Tarde,,Lacerations to both legs
2011-01-15,2011,SOUTH AFRICA,Eastern Cape Province,M,16,,True,12,Tarde,,FATAL
,2011,MEXICO,Quintana Roo,M,37,,False,,,,Bitten on leg and groin
2011-01-03,2011,AUSTRALIA,Western Australia,NAN,,,False,12,Tarde,Blanco,"No injury, shark nudged boat and bit propeller"
2010-12-26,2010,USA,Hawaii,M,16,,False,15,Tarde,,"Lacerations to his lower left leg, calf, foot & ankle"
2010-12-17,2010,FIJI,Vitu Levu,M,,,False,,,,Lacerations to  foot
2010-12-11,2010,USA,Hawaii,M,46,,False,13,Tarde,,Lacerations to right foot
2010-12-05,2010,EGYPT,South Sinai Peninsula,F,70,,True,12,Tarde,,FATAL
,2010,INDONESIA,Bali,M,,,False,,,,Lacerations to right hand
2010-12-01,2010,EGYPT,South Sinai Peninsula,M,54,,False,11,Mañana,,Both arms severely bitten
2010-12-01,2010,EGYPT,South Sinai Peninsula,M,46,,False,10,Mañana,,Lacerations to right leg
2010-11-30,2010,EGYPT,South Sinai Peninsula,F,70,,False,14,Tarde,,"Foot severed, Right forearm severed, lacerations to left hand (defense wounds)"
2010-11-30,2010,EGYPT,South Sinai Peninsula,F,48,,False,14,Tarde,,Foot and arm bitten
,2010,SAMOA,,M,47,,False,,,,Serious wounds to chest
2010-11-27,2010,AUSTRALIA,Western Australia,M,,,,,,,Death may have been due to drowning
2010-11-19,2010,USA,Palmyra Atoll,M,33,,False,13,Tarde,,Head bitten by netted shark PROVOKED INCIDENT
2010-11-15,2010,DOMINICAN REPUBLIC,,M,21,,True,,,,FATAL
2010-11-14,2010,INDONESIA,Bali,M,,,False,,,,Hand bitten 
,2010,AUSTRALIA,Western Australia,M,,,False,,,Blanco,No injury to occupant. Shark rammed bottom of the boat
2010-10-30,2010,AUSTRALIA,Western Australia,F,20,,False,12,Tarde,Blanco,Torso and left buttock bitten
,2010,AUSTRALIA,Western Australia,M,,,False,,,,"No injury, shark head-butted diver's thigh"
2010-10-28,2010,USA,Oregon,M,,,False,15,Tarde,,No injury to surfer
2010-10-25,2010,AZORES,,M,,,False,,,,PROVOKED INCIDENT?  
2010-10-23,2010,USA,Maine,M,30,,False,,,,"No injury to diver, shark bit his video camera"
2010-10-23,2010,AUSTRALIA,Western Australia,M,14,,False,,,,Lacerations to lower right leg
2010-10-22,2010,USA,California,M,19,,True,8,Mañana,Blanco,FATAL
2010-10-20,2010,EGYPT,South Sinai Peninsula,F,,,False,,,,Multiple lacerations to left leg and foot
2010-10-09,2010,AUSTRALIA,New South Wales,M,22,,False,13,Tarde,Toro,Foot bitten
2010-10-02,2010,BAHAMAS,Exuma Islands,M,,,False,,,,Calf bitten
2010-10-02,2010,BAHAMAS,Abaco Islands,F,,,False,15,Tarde,,Bitten between left ankle & knee
2010-10-01,2010,SOUTH AFRICA,Western Cape Province,M,,,False,14,Tarde,,3 lacerations to foot
2010-09-27,2010,USA,Oregon,M,29,,False,16,Tarde,Blanco,"No injury, surfboard rammed"
2010-09-24,2010,USA,Virginia,M,18,,False,16,Tarde,,Bite to left ankle and knee
2010-09-21,2010,SOUTH AFRICA,Western Cape Province,M,29,,True,,,Blanco,FATAL
2010-09-13,2010,AUSTRALIA,New South Wales,M,15,,False,17,Tarde,,Lacerations and puncture wounds to leg and foot
2010-09-07,2010,USA,Florida,M,27,,False,,,,Lacerations to left wrist
,2010,TONGA,Ha'api ,M,24,,False,12,Tarde,,Puncture wounds to right foot
2010-09-04,2010,USA,Florida,M,,,False,,,,"No injury, shark charged surfboard"
2010-09-03,2010,USA,Florida,M,24,,False,12,Tarde,,Lacerations to right  hand 
2010-09-03,2010,USA,Florida,M,24,,False,9,Mañana,,Left thigh bitten
2010-09-02,2010,SOLOMON ISLANDS,Western Province,M,34,,False,,,,Lacerations to face and neck
2010-08-29,2010,BAHAMAS,Exuma Islands,M,43,,,,,,"His partial remains were recovered from a 12' tiger shark on September 5, 2010. Cause of death was thought to be drowning"
2010-08-18,2010,USA,Florida,M,10,,False,9,Mañana,,Minor injuries to foot
2010-08-17,2010,AUSTRALIA,Western Australia,M,31,,True,8,Mañana,Blanco,FATAL
2010-08-14,2010,USA,California,M,45,,False,,,Blanco,"No injury, kayak bitten"
2010-08-10,2010,AUSTRALIA,Queensland,F,,,False,19,Noche,,Leg bitten by hooked shark PROVOKED INCIDENT
2010-08-10,2010,SOUTH KOREA,Jeju Province,F,16,,False,,,,Lacerations to left lower leg
2010-08-08,2010,AUSTRALIA,New South Wales,M,47,,False,8,Mañana,,Left foot bitten
2010-08-07,2010,USA,North Carolina,M,25,,False,15,Tarde,,Left foot bitten
2010-08-07,2010,MALTA,,M,35,,False,,,,"No injury, sail bitten"
2010-08-05,2010,USA,Florida,F,,,,19,Noche,,Minor abrasions to legs when she was lifted on the back of a large marine animal
2010-08-02,2010,USA,California,M,,,False,12,Tarde,Blanco,"No injury, kayak bitten"
2010-08-02,2010,USA,Florida,F,37,,False,11,Mañana,,Lacerations to forearm
2010-07-25,2010,USA,South Carolina,M,16,,False,,,,Lacerations to right lower leg
2010-07-23,2010,USA,Florida,M,20,,False,16,Tarde,,Left foot bitten
2010-07-19,2010,USA,South Carolina,M,10,,False,10,Mañana,,Minor lacerations to left calf
2010-07-17,2010,USA,North Carolina,F,13,,False,13,Tarde,Tigre,Lacerations to right forearm
2010-07-17,2010,USA,Florida,M,55,,False,,,,Minor lacerations to right foot
2010-07-16,2010,SPAIN,Grand Canary Island,M,9,,False,19,Noche,,Lacerations to left foot when he stepped on the shark PROVOKED INCIDENT
2010-07-16,2010,USA,Texas,M,,,False,,,,Leg bitten
2010-07-11,2010,USA,Florida,M,,,False,,,,Small laceration to forearm from netted shark  PROVOKED INCIDENT
2010-07-04,2010,SOUTH AFRICA,KwaZulu-Natal,F,21,,False,,,,Left leg bitten
2010-07-03,2010,USA,New York,M,20,,False,12,Tarde,,Laceration to right bicep by hooked shark PROVOKED INCIDENT
2010-07-02,2010,USA,California,M,19,,False,,,,Laceration to left foot
2010-07-02,2010,USA,California,M,48,,False,15,Tarde,,"No injury, board bumped by shark"
2010-06-27,2010,USA,Texas,M,20,,False,,,Toro,Lacerations to right foot
2010-06-25,2010,USA,South Carolina,F,6,,False,,,,Laceration to leg
2010-06-25,2010,USA,North Carolina,F,13,,False,13,Tarde,,Laceration to left foot
2010-06-15,2010,VIETNAM,Binh Dinh Province,M,17,,False,17,Tarde,,Laceration to left foot
2010-06-10,2010,USA,Florida,F,18,,False,12,Tarde,,Lacerations to left calf and foot
2010-06-06,2010,AUSTRALIA,Western Australia,M,40,,False,12,Tarde,,Severe laceration to right knee
2010-06-01,2010,USA,Florida,M,20,,False,,,,Lacerations to left foot
